1994.11.14,00:00,156.070,156.710,155.700,156.060,2011
1994.11.15,00:00,155.710,156.350,155.150,155.890,2221
1994.11.16,00:00,155.270,155.540,154.200,154.840,2251
1994.11.17,00:00,154.590,154.810,154.130,154.810,1141
1994.11.18,00:00,154.110,155.010,153.740,154.500,2151
1994.11.21,00:00,154.460,154.960,153.910,154.250,1891
1994.11.22,00:00,154.100,154.380,153.640,154.190,1391
1994.11.23,00:00,154.220,154.710,153.970,154.530,1171
1994.11.24,00:00,154.050,154.560,153.440,153.850,2041
1994.11.25,00:00,153.780,154.620,153.580,154.420,1441
1994.11.28,00:00,154.410,154.600,153.790,154.080,1291
1994.11.29,00:00,154.460,155.020,154.240,154.890,1131
1994.11.30,00:00,154.450,155.120,154.420,155.120,731
1994.12.01,00:00,155.180,155.990,154.980,155.600,1601
1994.12.02,00:00,155.880,157.000,155.880,156.640,1481
1994.12.05,00:00,156.410,157.100,156.250,156.510,1601
1994.12.06,00:00,156.340,157.020,156.100,156.600,1581
1994.12.07,00:00,155.770,157.050,155.680,156.330,2181
1994.12.08,00:00,156.800,157.620,156.800,157.090,1351
1994.12.09,00:00,156.660,156.870,155.890,156.490,1791
1994.12.12,00:00,156.200,156.570,155.960,156.570,851
1994.12.13,00:00,156.540,156.990,156.340,156.600,1241
1995.01.03,00:00,156.140,157.310,156.100,157.310,1251
1995.01.04,00:00,157.710,158.500,157.600,158.400,1111
1995.01.05,00:00,158.130,158.270,157.400,157.960,1571
1995.01.06,00:00,157.950,158.370,157.060,157.580,2251
1995.01.09,00:00,156.980,157.300,155.410,155.680,2481
1995.01.10,00:00,156.470,156.920,156.010,156.340,1691
1995.01.11,00:00,156.210,156.750,155.530,155.790,2021
1995.01.12,00:00,155.230,155.800,154.600,155.480,2151
1995.01.13,00:00,155.420,155.680,154.280,154.530,1911
1995.01.16,00:00,154.380,155.150,153.760,154.690,2471
1995.01.17,00:00,154.890,155.500,154.220,155.220,2231
1995.01.18,00:00,155.340,156.750,155.120,156.360,2241
1995.01.19,00:00,156.220,157.370,156.170,157.370,1251
1995.01.20,00:00,156.980,158.310,156.870,157.900,1961
1995.01.23,00:00,158.630,159.360,158.440,159.160,1311
1995.01.24,00:00,158.920,159.590,158.640,159.180,1641
1995.01.25,00:00,158.870,159.390,158.350,158.710,1921
1995.01.26,00:00,158.120,158.710,157.720,158.210,1891
1995.01.27,00:00,157.990,158.680,157.460,158.040,2391
1995.01.30,00:00,157.520,157.790,156.430,156.890,2091
1995.01.31,00:00,157.210,157.930,156.460,157.500,2651
1995.02.01,00:00,157.110,157.540,156.910,157.090,1241
1995.02.02,00:00,156.910,158.160,156.910,157.440,1971
1995.02.03,00:00,157.550,157.690,155.730,156.090,2461
1995.02.06,00:00,155.230,155.510,154.780,154.990,1221
1995.02.07,00:00,154.710,155.110,154.380,154.970,1201
1995.02.08,00:00,154.870,155.280,153.250,153.760,2951
1995.02.09,00:00,153.350,154.370,153.330,153.950,1481
1995.02.10,00:00,153.640,155.020,153.590,154.450,2051
1995.02.13,00:00,154.450,154.730,153.940,154.310,1441
1995.02.14,00:00,154.030,154.180,153.160,153.730,1741
1995.02.15,00:00,154.010,154.260,153.430,153.790,1441
1995.02.16,00:00,153.620,154.320,153.060,153.890,2251
1995.02.17,00:00,153.750,154.430,153.020,153.790,2781
1995.02.20,00:00,153.510,154.260,153.320,153.730,1661
1995.02.21,00:00,153.760,154.370,153.180,154.080,2061
1995.02.22,00:00,153.630,154.510,153.440,153.930,1841
1995.02.23,00:00,154.250,154.890,153.780,154.260,2211
1995.02.24,00:00,153.990,154.620,153.450,154.090,2241
1995.02.27,00:00,153.120,153.850,152.430,153.450,2511
1995.02.28,00:00,153.730,153.870,152.530,153.140,2091
1995.03.01,00:00,152.900,153.600,152.300,153.350,2151
1995.03.02,00:00,153.340,154.070,152.200,152.790,3191
1995.03.03,00:00,153.470,153.670,152.270,152.950,2281
